type,n,extra_balls,seed,relaxation,mosek_code,pval,dval,rel_gap,eval_ratio,time
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_974.mat,beta,PrimalAndDualFeasible,-67.37242244565414,-67.37242257189094,1.8737161896700623e-09,1606197544.1355073,0.04069709777832031
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_700.mat,beta,PrimalAndDualFeasible,-138.615393451859,-138.61539349613466,3.194136702991278e-10,12160188185.345608,0.4096338748931885
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_927.mat,beta,PrimalAndDualFeasible,-141.7283093448168,-141.72830934969676,3.443172848287392e-11,143759771899.73685,0.3302500247955322
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_747.mat,beta,PrimalAndDualFeasible,-78.02092002105681,-78.02092003907565,2.3094880155614567e-10,14892771631.449844,0.04304194450378418
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_592.mat,beta,PrimalAndDualFeasible,-69.56483935845203,-69.56483968848868,4.744302492930292e-09,827194864.1282239,0.05074787139892578
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_551.mat,beta,PrimalAndDualFeasible,-75.0281953686991,-75.02819536870282,4.9624596687769024e-14,87092227217447.75,0.0323789119720459
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_343.mat,beta,PrimalAndDualFeasible,-66.54414619613674,-66.544146256618,9.088894095125257e-10,3994433556.5506015,0.038574934005737305
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_884.mat,beta,PrimalAndDualFeasible,-157.7215205632981,-157.7215205640827,4.974652208091637e-12,743233040497.7117,0.48444104194641113
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_89.mat,beta,PrimalAndDualFeasible,-3.7837042706257247,-3.7837042707825335,4.1443193483854235e-11,65885286283.21488,0.014020919799804688
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_169.mat,beta,PrimalAndDualFeasible,-68.03155621882408,-68.03155621884491,3.062272005872255e-13,10268099232672.617,0.03420591354370117
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_970.mat,beta,PrimalAndDualFeasible,-13.719220351054187,-13.719220351231085,1.2894209096724696e-11,315965403722.4242,0.011725902557373047
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_846.mat,beta,PrimalAndDualFeasible,-94.7231180610001,-94.72311806114105,1.4880999570686593e-12,2598970372653.5723,0.3969430923461914
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_661.mat,beta,PrimalAndDualFeasible,-135.47428447916542,-135.4742846759814,1.4527922394844375e-09,2666356715.4179544,0.4299030303955078
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_891.mat,beta,PrimalAndDualFeasible,-105.87947152931083,-105.87947152929391,1.5985278091534032e-13,392837857827809.75,0.4115290641784668
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_259.mat,beta,PrimalAndDualFeasible,-148.19515443324696,-148.19515442748747,3.886421865784426e-11,38948613643.9262,0.4528779983520508
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_804.mat,beta,PrimalAndDualFeasible,-12.341304935211515,-12.34130497713888,3.39732020561081e-09,1522035902.536407,0.007998228073120117
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_701.mat,beta,PrimalAndDualFeasible,-130.14243810570272,-130.1424381057953,7.112937867324049e-13,9259701808058.053,0.3683021068572998
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_705.mat,beta,PrimalAndDualFeasible,-118.02377529350116,-118.0237752936758,1.47967808317181e-12,2598226428882.2627,0.33370113372802734
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_60.mat,beta,PrimalAndDualFeasible,-141.7097674135526,-141.7097674135374,1.0730110438253919e-13,148358188578114.28,0.40611696243286133
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_800.mat,beta,PrimalAndDualFeasible,-18.96591302090967,-18.965916819964193,2.0030958367013803e-07,18663377.91726782,0.009744882583618164
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_48.mat,beta,PrimalAndDualFeasible,-131.52185390802424,-131.52185411941997,1.6073049680690215e-09,3398835187.9557753,0.3889491558074951
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_394.mat,beta,PrimalAndDualFeasible,-22.381026619521684,-22.381026638289917,8.385778499348809e-10,3225725972.5306606,0.009926080703735352
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_805.mat,beta,PrimalAndDualFeasible,-88.82328700085891,-88.82328700871298,8.84235391382146e-11,39418146011.9669,0.03650617599487305
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_811.mat,beta,PrimalAndDualFeasible,-70.44513793475284,-70.44513795636217,3.0675414867439626e-10,11231725573.70517,0.03932905197143555
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_949.mat,beta,PrimalAndDualFeasible,-12.196269633830138,-12.196269638673359,3.971067449195625e-10,9117619304.341091,0.012008905410766602
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_752.mat,beta,PrimalAndDualFeasible,-21.78963159744555,-21.78963159797431,2.426663491697066e-11,138580831114.72147,0.011355876922607422
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_804.mat,beta,PrimalAndDualFeasible,-64.60055233939372,-64.60055245815596,1.8384091168453038e-09,1648326276.4485672,0.038970947265625
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_353.mat,beta,PrimalAndDualFeasible,-59.08663546118411,-59.086635464158206,5.0334519633765713e-11,78101421637.42879,0.041990041732788086
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_347.mat,beta,PrimalAndDualFeasible,-97.20920792751468,-97.20920795236121,2.5559850673457333e-10,18257256073.679577,0.03889298439025879
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_409.mat,beta,PrimalAndDualFeasible,-87.06614133784038,-87.06614147899883,1.6212783724520867e-09,2087016940.8310642,0.04781603813171387
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_314.mat,beta,PrimalAndDualFeasible,-133.29305545436324,-133.29305545446766,7.833968550823349e-13,6148367923985.664,0.34575414657592773
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_582.mat,beta,PrimalAndDualFeasible,-80.45461264054205,-80.45461264596958,6.746068548902072e-11,46291815939.42252,0.04593396186828613
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_61.mat,beta,PrimalAndDualFeasible,-133.0544427643532,-133.05444281947226,4.142593375416864e-10,8109482818.527702,0.35702013969421387
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_769.mat,beta,PrimalAndDualFeasible,-54.10498336825278,-54.10498336826726,2.676437557743683e-13,13954345005296.941,0.03185701370239258
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_114.mat,beta,PrimalAndDualFeasible,-136.78300797817695,-136.78300803613067,4.236908793281966e-10,9854730047.900293,0.4099910259246826
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_988.mat,beta,PrimalAndDualFeasible,-18.598373389070918,-18.598373400979714,6.403138314508539e-10,4374806023.763242,0.009413957595825195
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_129.mat,beta,PrimalAndDualFeasible,-133.58118828367006,-133.5811884063884,9.186798605723228e-10,3515547558.6994147,0.4461221694946289
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_71.mat,beta,PrimalAndDualFeasible,-9.941984410157561,-9.94198441405454,3.9197192212033596e-10,11010779701.189625,0.01859307289123535
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_115.mat,beta,PrimalAndDualFeasible,-152.34770076138753,-152.34770077254475,7.323527823413427e-11,56341679642.55608,0.45187807083129883
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_465.mat,beta,PrimalAndDualFeasible,-144.03858075408488,-144.03858076363798,6.632323731195661e-11,71190974095.5177,0.4198601245880127
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_382.mat,beta,PrimalAndDualFeasible,-24.895994791153832,-24.895994792094648,3.7789830590812626e-11,65228842626.0313,0.013752937316894531
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_539.mat,beta,PrimalAndDualFeasible,-143.1331352732152,-143.13313527434178,7.870851960641288e-12,604655532531.9116,0.4070911407470703
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_511.mat,beta,PrimalAndDualFeasible,-130.49471161427348,-130.49471161433425,4.656557649769394e-13,8766472881880.575,0.3940598964691162
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_754.mat,beta,PrimalAndDualFeasible,-77.71073272291744,-77.71073295696358,3.011760822952036e-09,1086507029.9576595,0.03842806816101074
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_157.mat,beta,PrimalAndDualFeasible,-13.60293036429028,-13.602930365649266,9.99039013146214e-11,32154278951.76658,0.009207963943481445
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_928.mat,beta,PrimalAndDualFeasible,-58.06739128865313,-58.06739129277036,7.090438687561846e-11,54616841781.47825,0.03835797309875488
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_900.mat,beta,PrimalAndDualFeasible,-82.44235665453556,-82.44235703762509,4.646756142780731e-09,756186827.4159353,0.0405580997467041
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_124.mat,beta,PrimalAndDualFeasible,-20.633368636869744,-20.63336863723259,1.758538607174854e-11,185311705391.6744,0.012131929397583008
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_468.mat,beta,PrimalAndDualFeasible,-10.512114269561796,-10.512114280183956,1.0104685556938455e-09,4475025333.31756,0.011335134506225586
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_562.mat,beta,PrimalAndDualFeasible,-149.09329975707476,-149.09329975715127,5.131769295554635e-13,9367503006316.016,0.3762691020965576
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_257.mat,beta,PrimalAndDualFeasible,-75.271573191983,-75.27157473179362,2.045673478878208e-08,187294223.54237783,0.03503894805908203
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_628.mat,beta,PrimalAndDualFeasible,-130.28219662553292,-130.2821966255381,3.970420556541079e-14,220692042530055.56,0.42873716354370117
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_172.mat,beta,PrimalAndDualFeasible,-140.1842121779369,-140.18421217814185,1.4619973499037836e-12,3586496312507.2173,0.43365907669067383
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_17.mat,beta,PrimalAndDualFeasible,-14.207032074329389,-14.207040264356545,5.764768286922332e-07,6721805.673242125,0.011806964874267578
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_322.mat,beta,PrimalAndDualFeasible,-60.75472247042242,-60.75472247044241,3.2898787689564374e-13,11478351328148.973,0.038420915603637695
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_444.mat,beta,PrimalAndDualFeasible,-62.772665666289626,-62.772665853840174,2.987774141275151e-09,1100220325.565237,0.0419769287109375
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_10.mat,beta,PrimalAndDualFeasible,-142.28176688642714,-142.28176688645104,1.6799522633175805e-13,33060881914365.72,0.35674500465393066
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_694.mat,beta,PrimalAndDualFeasible,-19.63150694453174,-19.631506945405075,4.448640567421821e-11,81732028844.26538,0.01264190673828125
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_952.mat,beta,PrimalAndDualFeasible,-142.5149007395084,-142.51490088845202,1.0451091525084106e-09,3654531101.08699,0.5190739631652832
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_730.mat,beta,PrimalAndDualFeasible,-73.43404411621354,-73.4340441334169,2.342695747633634e-10,14086394772.698097,0.04314088821411133
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_718.mat,beta,PrimalAndDualFeasible,-91.11500070580628,-91.11500433319803,3.981113591007358e-08,82036836.21649778,0.04214000701904297
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_283.mat,beta,PrimalAndDualFeasible,-46.5952686127627,-46.5952686128787,2.4894394874444396e-12,193451692661.63098,0.04572892189025879
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_446.mat,beta,PrimalAndDualFeasible,-95.9672178468818,-95.96721847245054,6.518567040347505e-09,856408944.1169918,0.030753135681152344
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_452.mat,beta,PrimalAndDualFeasible,-69.2653553477666,-69.26535534786751,1.4568795442674317e-12,2824986790911.8647,0.03916287422180176
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_603.mat,beta,PrimalAndDualFeasible,-146.44561042803247,-146.44561044907056,1.43658046956114e-10,26517928720.90565,0.3404099941253662
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_99.mat,beta,PrimalAndDualFeasible,-88.44527157584062,-88.44527157584335,3.084940615484576e-14,80500646285096.89,0.03399491310119629
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_650.mat,beta,PrimalAndDualFeasible,-70.8436274460303,-70.84362753626166,1.2736694952287886e-09,3993836647.5098057,0.037612199783325195
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_137.mat,beta,PrimalAndDualFeasible,-92.60298567594792,-92.60298580545181,1.3984850214709686e-09,2650221804.2530174,0.0329740047454834
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_907.mat,beta,PrimalAndDualFeasible,-18.40498533139195,-18.404985333510805,1.151240364136058e-10,40472579853.624535,0.006968021392822266
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_164.mat,beta,PrimalAndDualFeasible,-138.84341083857882,-138.84341083862083,3.0255153114157495e-13,20514146614552.22,0.350053071975708
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_686.mat,beta,PrimalAndDualFeasible,-83.66645069951574,-83.6664506995305,1.7647549197612894e-13,21160603533717.094,0.03529691696166992
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_269.mat,beta,PrimalAndDualFeasible,-92.00572038392798,-92.00572060804613,2.4359154209206564e-09,1379726080.605335,0.03765606880187988
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_212.mat,beta,PrimalAndDualFeasible,-141.47560942615124,-141.47560942625216,7.13377313564503e-13,10069070789353.656,0.42383790016174316
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_13.mat,beta,PrimalAndDualFeasible,-147.92510896287288,-147.9251089628795,4.476764184061597e-14,422133935120849.5,0.37700796127319336
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_772.mat,beta,PrimalAndDualFeasible,-129.2698231546364,-129.2698231587962,3.2179214689501994e-11,121591731757.53531,0.35125088691711426
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_678.mat,beta,PrimalAndDualFeasible,-7.597390490165248,-7.597390490511906,4.562853706238147e-11,70675410658.92812,0.010426998138427734
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_721.mat,beta,PrimalAndDualFeasible,-67.49526274009173,-67.49526274009204,4.632011063329605e-15,141878202507013.97,0.03672599792480469
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_913.mat,beta,PrimalAndDualFeasible,-57.05684461784024,-57.0568462678365,2.891846270420438e-08,141355804.88380033,0.0323030948638916
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_765.mat,beta,PrimalAndDualFeasible,-101.34865997112433,-101.3486599734083,2.253575499125756e-11,227791174996.12985,0.35674214363098145
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_14.mat,beta,PrimalAndDualFeasible,-136.84789913648586,-136.8478991437068,5.27661237775658e-11,58995664109.15982,0.34568309783935547
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_215.mat,beta,PrimalAndDualFeasible,-108.24017558022528,-108.2401755813726,1.0599699688914394e-11,427839287464.149,0.4587228298187256
ttrs,5.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_5_525.mat,beta,PrimalAndDualFeasible,-19.70238385262082,-19.702383853635993,5.1525426081947715e-11,59996391881.82437,0.010040998458862305
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_125.mat,beta,PrimalAndDualFeasible,-68.44831498727311,-68.44831498729421,3.0830735944333355e-13,17525950943304.055,0.03856182098388672
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_189.mat,beta,PrimalAndDualFeasible,-107.61504917214643,-107.61504917214795,1.412963582903946e-14,479398756237067.75,0.46283483505249023
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_333.mat,beta,PrimalAndDualFeasible,-77.24637286688201,-77.24637290121063,4.444043188223817e-10,8384287571.710282,0.04313302040100098
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_412.mat,beta,PrimalAndDualFeasible,-112.36913079700338,-112.36913079660125,3.578603420927363e-12,98533691779744.9,0.46021604537963867
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_566.mat,beta,PrimalAndDualFeasible,-134.84297465422864,-134.8429746545316,2.2466650679812462e-12,1708620324267.0554,0.4165380001068115
ttrs,10.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_10_737.mat,beta,PrimalAndDualFeasible,-41.67503653491197,-41.67503658070082,1.0987117373672528e-09,3636911882.5271473,0.0378880500793457
ttrs,20.0,2.0,../data/soctrust/Section_5_3_unsolved_instances_saved/instance_20_29.mat,beta,PrimalAndDualFeasible,-125.57929919447085,-125.57929919542495,7.59761028163415e-12,906506576423.3467,0.35806703567504883
