type,n,m,seed,generator_timestamp,test_timestamp,relaxation,time
maxnorm,8,32,64,2023-10-26 00:02:46,2023-10-28 00:40:46,beta,0.2300548553466797
maxnorm,8,32,65,2023-10-26 00:02:46,2023-10-28 00:40:47,beta,0.1954171657562255
maxnorm,8,32,66,2023-10-26 00:02:46,2023-10-28 00:40:47,beta,0.2822389602661133
maxnorm,8,32,67,2023-10-26 00:02:46,2023-10-28 00:40:47,beta,0.1538071632385254
maxnorm,8,32,68,2023-10-26 00:02:46,2023-10-28 00:40:48,beta,0.239833116531372
maxnorm,8,32,69,2023-10-26 00:02:46,2023-10-28 00:40:48,beta,0.2546389102935791
maxnorm,8,32,70,2023-10-26 00:02:46,2023-10-28 00:40:49,beta,0.2617819309234619
maxnorm,8,32,71,2023-10-26 00:02:46,2023-10-28 00:40:49,beta,0.237778902053833
maxnorm,8,32,72,2023-10-26 00:02:46,2023-10-28 00:40:49,beta,0.142003059387207
maxnorm,8,32,73,2023-10-26 00:02:46,2023-10-28 00:40:50,beta,0.1929669380187988
maxnorm,8,32,74,2023-10-26 00:02:46,2023-10-28 00:40:50,beta,0.2407021522521972
maxnorm,8,32,75,2023-10-26 00:02:46,2023-10-28 00:40:51,beta,0.1874668598175048
maxnorm,8,32,76,2023-10-26 00:02:46,2023-10-28 00:40:51,beta,0.5454668998718262
maxnorm,8,32,77,2023-10-26 00:02:46,2023-10-28 00:40:52,beta,0.1376559734344482
maxnorm,8,32,78,2023-10-26 00:02:46,2023-10-28 00:40:52,beta,0.2148270606994629
maxnorm,8,32,79,2023-10-26 00:02:46,2023-10-28 00:40:52,beta,0.1857471466064453
maxnorm,8,32,80,2023-10-26 00:02:46,2023-10-28 00:40:53,beta,0.2394719123840332
maxnorm,8,32,81,2023-10-26 00:02:46,2023-10-28 00:40:53,beta,0.1830639839172363
maxnorm,8,32,82,2023-10-26 00:02:46,2023-10-28 00:40:53,beta,0.2284529209136963
maxnorm,8,32,83,2023-10-26 00:02:46,2023-10-28 00:40:54,beta,0.2119040489196777
maxnorm,8,32,84,2023-10-26 00:02:46,2023-10-28 00:40:54,beta,0.2266139984130859
maxnorm,8,32,85,2023-10-26 00:02:46,2023-10-28 00:40:54,beta,0.1377451419830322
maxnorm,8,32,86,2023-10-26 00:02:46,2023-10-28 00:40:55,beta,0.2194468975067138
maxnorm,8,32,87,2023-10-26 00:02:46,2023-10-28 00:40:55,beta,0.2508630752563476
maxnorm,8,32,88,2023-10-26 00:02:46,2023-10-28 00:40:56,beta,0.1999611854553222
maxnorm,8,32,89,2023-10-26 00:02:46,2023-10-28 00:40:56,beta,0.225830078125
maxnorm,8,32,90,2023-10-26 00:02:46,2023-10-28 00:40:56,beta,0.1243209838867187
maxnorm,8,32,91,2023-10-26 00:02:46,2023-10-28 00:40:57,beta,0.1812109947204589
maxnorm,8,32,92,2023-10-26 00:02:46,2023-10-28 00:40:57,beta,0.2199180126190185
maxnorm,8,32,93,2023-10-26 00:02:46,2023-10-28 00:40:57,beta,0.1789281368255615
maxnorm,8,32,94,2023-10-26 00:02:46,2023-10-28 00:40:58,beta,0.1970138549804687
maxnorm,8,32,95,2023-10-26 00:02:46,2023-10-28 00:40:58,beta,0.1838898658752441
maxnorm,8,32,96,2023-10-26 00:02:46,2023-10-28 00:40:58,beta,0.1464960575103759
maxnorm,8,32,97,2023-10-26 00:02:46,2023-10-28 00:40:59,beta,0.1452629566192627
maxnorm,8,32,98,2023-10-26 00:02:46,2023-10-28 00:40:59,beta,0.224802017211914
maxnorm,8,32,99,2023-10-26 00:02:46,2023-10-28 00:41:00,beta,0.3309071063995361
maxnorm,8,64,0,2023-10-26 00:02:46,2023-10-28 00:41:02,beta,2.242151975631714
maxnorm,8,64,1,2023-10-26 00:02:46,2023-10-28 00:41:05,beta,1.7675909996032717
maxnorm,8,64,2,2023-10-26 00:02:46,2023-10-28 00:41:08,beta,2.478492021560669
maxnorm,8,64,3,2023-10-26 00:02:46,2023-10-28 00:41:11,beta,2.5738251209259033
maxnorm,8,64,4,2023-10-26 00:02:46,2023-10-28 00:41:14,beta,2.071665048599243
maxnorm,8,64,5,2023-10-26 00:02:46,2023-10-28 00:41:16,beta,2.025385856628418
maxnorm,8,64,6,2023-10-26 00:02:46,2023-10-28 00:41:19,beta,2.0322768688201904
maxnorm,8,64,7,2023-10-26 00:02:46,2023-10-28 00:41:23,beta,3.3592019081115723
maxnorm,8,64,8,2023-10-26 00:02:46,2023-10-28 00:41:27,beta,3.8307058811187744
maxnorm,8,64,9,2023-10-26 00:02:46,2023-10-28 00:41:31,beta,3.663187026977539
maxnorm,8,64,10,2023-10-26 00:02:46,2023-10-28 00:41:34,beta,2.2928578853607178
maxnorm,8,64,11,2023-10-26 00:02:46,2023-10-28 00:41:38,beta,2.7858622074127197
maxnorm,8,64,12,2023-10-26 00:02:46,2023-10-28 00:41:41,beta,3.285684823989868
maxnorm,8,64,13,2023-10-26 00:02:46,2023-10-28 00:41:44,beta,2.367357015609741
maxnorm,8,64,14,2023-10-26 00:02:46,2023-10-28 00:41:46,beta,1.3806860446929932
maxnorm,8,64,15,2023-10-26 00:02:46,2023-10-28 00:41:48,beta,1.5673911571502686
maxnorm,8,64,16,2023-10-26 00:02:46,2023-10-28 00:41:52,beta,2.672976016998291
maxnorm,8,64,17,2023-10-26 00:02:46,2023-10-28 00:41:55,beta,3.0916121006011963
maxnorm,8,64,18,2023-10-26 00:02:46,2023-10-28 00:41:58,beta,2.0227608680725098
maxnorm,8,64,19,2023-10-26 00:02:46,2023-10-28 00:42:00,beta,1.4481489658355713
maxnorm,8,64,20,2023-10-26 00:02:46,2023-10-28 00:42:03,beta,2.296095132827759
maxnorm,8,64,21,2023-10-26 00:02:46,2023-10-28 00:42:06,beta,3.203819990158081
maxnorm,8,64,22,2023-10-26 00:02:46,2023-10-28 00:42:09,beta,1.8858909606933592
maxnorm,8,64,23,2023-10-26 00:02:46,2023-10-28 00:42:13,beta,3.2349681854248047
maxnorm,8,64,24,2023-10-26 00:02:46,2023-10-28 00:42:15,beta,1.8415889739990232
maxnorm,8,64,25,2023-10-26 00:02:46,2023-10-28 00:42:18,beta,2.6762619018554688
maxnorm,8,64,26,2023-10-26 00:02:46,2023-10-28 00:42:21,beta,2.1438779830932617
maxnorm,8,64,27,2023-10-26 00:02:46,2023-10-28 00:42:25,beta,3.459433078765869
maxnorm,8,64,28,2023-10-26 00:02:46,2023-10-28 00:42:28,beta,2.448024034500122
maxnorm,8,64,29,2023-10-26 00:02:46,2023-10-28 00:42:31,beta,2.124629020690918
maxnorm,8,64,30,2023-10-26 00:02:46,2023-10-28 00:42:34,beta,2.7413361072540283
maxnorm,8,64,31,2023-10-26 00:02:46,2023-10-28 00:42:37,beta,1.9837520122528076
maxnorm,8,64,32,2023-10-26 00:02:46,2023-10-28 00:42:41,beta,2.98215913772583
maxnorm,8,64,33,2023-10-26 00:02:46,2023-10-28 00:42:44,beta,2.856590986251831
maxnorm,8,64,34,2023-10-26 00:02:46,2023-10-28 00:42:48,beta,3.378692865371704
maxnorm,8,64,35,2023-10-26 00:02:46,2023-10-28 00:42:51,beta,2.642436981201172
maxnorm,8,64,36,2023-10-26 00:02:46,2023-10-28 00:42:55,beta,2.4956929683685303
maxnorm,8,64,37,2023-10-26 00:02:46,2023-10-28 00:42:57,beta,2.092729091644287
maxnorm,8,64,38,2023-10-26 00:02:46,2023-10-28 00:43:01,beta,3.4303648471832275
maxnorm,8,64,39,2023-10-26 00:02:46,2023-10-28 00:43:04,beta,2.4763660430908203
maxnorm,8,64,40,2023-10-26 00:02:46,2023-10-28 00:43:08,beta,3.44686508178711
maxnorm,8,64,41,2023-10-26 00:02:46,2023-10-28 00:43:12,beta,3.0709681510925293
maxnorm,8,64,42,2023-10-26 00:02:46,2023-10-28 00:43:15,beta,2.6236839294433594
maxnorm,8,64,43,2023-10-26 00:02:46,2023-10-28 00:43:18,beta,2.244083881378174
maxnorm,8,64,44,2023-10-26 00:02:46,2023-10-28 00:43:21,beta,2.2988200187683105
maxnorm,8,64,45,2023-10-26 00:02:46,2023-10-28 00:43:24,beta,2.5452961921691895
maxnorm,8,64,46,2023-10-26 00:02:46,2023-10-28 00:43:27,beta,2.1942360401153564
maxnorm,8,64,47,2023-10-26 00:02:46,2023-10-28 00:43:31,beta,3.468003988265991
maxnorm,8,64,48,2023-10-26 00:02:46,2023-10-28 00:43:33,beta,1.760787010192871
maxnorm,8,64,49,2023-10-26 00:02:46,2023-10-28 00:43:35,beta,1.961426019668579
maxnorm,8,64,50,2023-10-26 00:02:46,2023-10-28 00:43:38,beta,1.8305189609527588
maxnorm,8,64,51,2023-10-26 00:02:46,2023-10-28 00:43:42,beta,3.159590005874634
maxnorm,8,64,52,2023-10-26 00:02:46,2023-10-28 00:43:44,beta,2.3130271434783936
maxnorm,8,64,53,2023-10-26 00:02:46,2023-10-28 00:43:47,beta,2.397381067276001
maxnorm,8,64,54,2023-10-26 00:02:46,2023-10-28 00:43:50,beta,1.6343979835510254
maxnorm,8,64,55,2023-10-26 00:02:46,2023-10-28 00:43:53,beta,2.689342975616455
maxnorm,8,64,56,2023-10-26 00:02:46,2023-10-28 00:43:55,beta,1.665436029434204
maxnorm,8,64,57,2023-10-26 00:02:46,2023-10-28 00:43:58,beta,1.9824161529541016
maxnorm,8,64,58,2023-10-26 00:02:46,2023-10-28 00:44:01,beta,2.735495090484619
maxnorm,8,64,59,2023-10-26 00:02:46,2023-10-28 00:44:04,beta,2.684197187423706
maxnorm,8,64,60,2023-10-26 00:02:46,2023-10-28 00:44:08,beta,3.20070219039917
maxnorm,8,64,61,2023-10-26 00:02:46,2023-10-28 00:44:11,beta,2.2215631008148193
maxnorm,8,64,62,2023-10-26 00:02:46,2023-10-28 00:44:13,beta,1.6769180297851562
maxnorm,8,64,63,2023-10-26 00:02:46,2023-10-28 00:44:16,beta,2.807950019836426
maxnorm,8,64,64,2023-10-26 00:02:46,2023-10-28 00:44:19,beta,2.314030885696411
maxnorm,8,64,65,2023-10-26 00:02:46,2023-10-28 00:44:22,beta,2.509537935256958
maxnorm,8,64,66,2023-10-26 00:02:46,2023-10-28 00:44:26,beta,3.091036796569824
maxnorm,8,64,67,2023-10-26 00:02:46,2023-10-28 00:44:29,beta,2.4494049549102783
maxnorm,8,64,68,2023-10-26 00:02:46,2023-10-28 00:44:31,beta,2.2385430335998535
maxnorm,8,64,69,2023-10-26 00:02:46,2023-10-28 00:44:34,beta,1.9329371452331543
maxnorm,8,64,70,2023-10-26 00:02:46,2023-10-28 00:44:37,beta,2.7323060035705566
maxnorm,8,64,71,2023-10-26 00:02:46,2023-10-28 00:44:39,beta,1.7012109756469729
maxnorm,8,64,72,2023-10-26 00:02:46,2023-10-28 00:44:42,beta,2.2762680053710938
maxnorm,8,64,73,2023-10-26 00:02:46,2023-10-28 00:44:45,beta,2.1158199310302734
maxnorm,8,64,74,2023-10-26 00:02:46,2023-10-28 00:44:47,beta,1.5294649600982666
maxnorm,8,64,75,2023-10-26 00:02:46,2023-10-28 00:44:50,beta,2.285086154937744
maxnorm,8,64,76,2023-10-26 00:02:46,2023-10-28 00:44:53,beta,2.2941060066223145
maxnorm,8,64,77,2023-10-26 00:02:46,2023-10-28 00:44:55,beta,1.6992571353912354
maxnorm,8,64,78,2023-10-26 00:02:46,2023-10-28 00:44:57,beta,1.8282887935638428
maxnorm,8,64,79,2023-10-26 00:02:46,2023-10-28 00:45:00,beta,2.2847189903259277
maxnorm,8,64,80,2023-10-26 00:02:46,2023-10-28 00:45:03,beta,2.7448270320892334
maxnorm,8,64,81,2023-10-26 00:02:46,2023-10-28 00:45:07,beta,2.7112691402435303
maxnorm,8,64,82,2023-10-26 00:02:46,2023-10-28 00:45:10,beta,2.912060022354126
maxnorm,8,64,83,2023-10-26 00:02:46,2023-10-28 00:45:13,beta,1.9197587966918943
maxnorm,8,64,84,2023-10-26 00:02:46,2023-10-28 00:45:15,beta,1.7517080307006836
maxnorm,8,64,85,2023-10-26 00:02:46,2023-10-28 00:45:18,beta,2.360637903213501
maxnorm,8,64,86,2023-10-26 00:02:46,2023-10-28 00:45:20,beta,2.1176130771636963
maxnorm,8,64,87,2023-10-26 00:02:46,2023-10-28 00:45:24,beta,2.701090097427368
maxnorm,8,64,88,2023-10-26 00:02:46,2023-10-28 00:45:27,beta,2.37488317489624
maxnorm,8,64,89,2023-10-26 00:02:46,2023-10-28 00:45:29,beta,1.8780639171600344
maxnorm,8,64,90,2023-10-26 00:02:46,2023-10-28 00:45:32,beta,2.4695539474487305
maxnorm,8,64,91,2023-10-26 00:02:46,2023-10-28 00:45:35,beta,1.9289789199829104
maxnorm,8,64,92,2023-10-26 00:02:46,2023-10-28 00:45:39,beta,4.094521999359131
maxnorm,8,64,93,2023-10-26 00:02:46,2023-10-28 00:45:42,beta,2.3921427726745605
maxnorm,8,64,94,2023-10-26 00:02:46,2023-10-28 00:45:45,beta,2.551517963409424
maxnorm,8,64,95,2023-10-26 00:02:46,2023-10-28 00:45:48,beta,2.2810049057006836
maxnorm,8,64,96,2023-10-26 00:02:46,2023-10-28 00:45:51,beta,2.198194980621338
maxnorm,8,64,97,2023-10-26 00:02:46,2023-10-28 00:45:54,beta,2.2462899684906006
maxnorm,8,64,98,2023-10-26 00:02:46,2023-10-28 00:45:56,beta,1.8430180549621584
maxnorm,8,64,99,2023-10-26 00:02:46,2023-10-28 00:45:58,beta,1.847032070159912
maxnorm,16,2,0,2023-10-26 00:02:46,2023-10-28 00:45:58,beta,0.0041649341583251
maxnorm,16,2,1,2023-10-26 00:02:46,2023-10-28 00:45:58,beta,0.0054738521575927
maxnorm,16,2,2,2023-10-26 00:02:46,2023-10-28 00:45:58,beta,0.0043058395385742
maxnorm,16,2,3,2023-10-26 00:02:46,2023-10-28 00:45:58,beta,0.0046639442443847
maxnorm,16,2,4,2023-10-26 00:02:46,2023-10-28 00:45:58,beta,0.004591941833496
maxnorm,16,2,5,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046589374542236
maxnorm,16,2,6,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0042228698730468
maxnorm,16,2,7,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044569969177246
maxnorm,16,2,8,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.004565954208374
maxnorm,16,2,9,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0045220851898193
maxnorm,16,2,10,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0045859813690185
maxnorm,16,2,11,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0052630901336669
maxnorm,16,2,12,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044910907745361
maxnorm,16,2,13,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0058891773223876
maxnorm,16,2,14,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0050630569458007
maxnorm,16,2,15,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0043032169342041
maxnorm,16,2,16,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0045139789581298
maxnorm,16,2,17,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046138763427734
maxnorm,16,2,18,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.004472017288208
maxnorm,16,2,19,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0058138370513916
maxnorm,16,2,20,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0047469139099121
maxnorm,16,2,21,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046489238739013
maxnorm,16,2,22,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046658515930175
maxnorm,16,2,23,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0045289993286132
maxnorm,16,2,24,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0041840076446533
maxnorm,16,2,25,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0054740905761718
maxnorm,16,2,26,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0049841403961181
maxnorm,16,2,27,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0048539638519287
maxnorm,16,2,28,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0048949718475341
maxnorm,16,2,29,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0039100646972656
maxnorm,16,2,30,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0047330856323242
maxnorm,16,2,31,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0038859844207763
maxnorm,16,2,32,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.004763126373291
maxnorm,16,2,33,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0038790702819824
maxnorm,16,2,34,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0047581195831298
maxnorm,16,2,35,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0041360855102539
maxnorm,16,2,36,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046679973602294
maxnorm,16,2,37,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0047829151153564
maxnorm,16,2,38,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0052900314331054
maxnorm,16,2,39,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.005573034286499
maxnorm,16,2,40,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044488906860351
maxnorm,16,2,41,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0045850276947021
maxnorm,16,2,42,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044260025024414
maxnorm,16,2,43,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0075650215148925
maxnorm,16,2,44,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0048639774322509
maxnorm,16,2,45,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0048670768737792
maxnorm,16,2,46,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046849250793457
maxnorm,16,2,47,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.004512071609497
maxnorm,16,2,48,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0053660869598388
maxnorm,16,2,49,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0040390491485595
maxnorm,16,2,50,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0042519569396972
maxnorm,16,2,51,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046460628509521
maxnorm,16,2,52,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0048220157623291
maxnorm,16,2,53,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046100616455078
maxnorm,16,2,54,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0048749446868896
maxnorm,16,2,55,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.006058931350708
maxnorm,16,2,56,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0054678916931152
maxnorm,16,2,57,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0058600902557373
maxnorm,16,2,58,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0055420398712158
maxnorm,16,2,59,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0054571628570556
maxnorm,16,2,60,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0056869983673095
maxnorm,16,2,61,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0050928592681884
maxnorm,16,2,62,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0050528049468994
maxnorm,16,2,63,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0058789253234863
maxnorm,16,2,64,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0059700012207031
maxnorm,16,2,65,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0052978992462158
maxnorm,16,2,66,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0062150955200195
maxnorm,16,2,67,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0050830841064453
maxnorm,16,2,68,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0052011013031005
maxnorm,16,2,69,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0060260295867919
maxnorm,16,2,70,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0057179927825927
maxnorm,16,2,71,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.005403995513916
maxnorm,16,2,72,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0060479640960693
maxnorm,16,2,73,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044240951538085
maxnorm,16,2,74,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.006152868270874
maxnorm,16,2,75,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0054340362548828
maxnorm,16,2,76,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0042688846588134
maxnorm,16,2,77,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0058870315551757
maxnorm,16,2,78,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0052878856658935
maxnorm,16,2,79,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044469833374023
maxnorm,16,2,80,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0053191184997558
maxnorm,16,2,81,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0051689147949218
maxnorm,16,2,82,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0061039924621582
maxnorm,16,2,83,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0056328773498535
maxnorm,16,2,84,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0044531822204589
maxnorm,16,2,85,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.00518798828125
maxnorm,16,2,86,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0050890445709228
maxnorm,16,2,87,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.005077838897705
maxnorm,16,2,88,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0059051513671875
maxnorm,16,2,89,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046930313110351
maxnorm,16,2,90,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0041258335113525
maxnorm,16,2,91,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0073909759521484
maxnorm,16,2,92,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0059950351715087
maxnorm,16,2,93,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0054929256439208
maxnorm,16,2,94,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0054750442504882
maxnorm,16,2,95,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.004410982131958
maxnorm,16,2,96,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0046949386596679
maxnorm,16,2,97,2023-10-26 00:02:46,2023-10-28 00:45:59,beta,0.0049459934234619
maxnorm,16,2,98,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0061011314392089
maxnorm,16,2,99,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0045099258422851
maxnorm,16,4,0,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0073869228363037
maxnorm,16,4,1,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0073509216308593
maxnorm,16,4,2,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0083370208740234
maxnorm,16,4,3,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0092051029205322
maxnorm,16,4,4,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0077729225158691
maxnorm,16,4,5,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0082731246948242
maxnorm,16,4,6,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0084021091461181
maxnorm,16,4,7,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0090258121490478
maxnorm,16,4,8,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0091118812561035
maxnorm,16,4,9,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0073120594024658
maxnorm,16,4,10,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0083329677581787
maxnorm,16,4,11,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0086369514465332
maxnorm,16,4,12,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0088181495666503
maxnorm,16,4,13,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0079059600830078
maxnorm,16,4,14,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0075049400329589
maxnorm,16,4,15,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0079498291015625
maxnorm,16,4,16,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0093529224395751
maxnorm,16,4,17,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0098869800567626
maxnorm,16,4,18,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0078089237213134
maxnorm,16,4,19,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0078859329223632
maxnorm,16,4,20,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0081090927124023
maxnorm,16,4,21,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.009941816329956
maxnorm,16,4,22,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0077669620513916
maxnorm,16,4,23,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.007200002670288
maxnorm,16,4,24,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0079090595245361
maxnorm,16,4,25,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0081419944763183
maxnorm,16,4,26,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0074310302734375
maxnorm,16,4,27,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0080859661102294
maxnorm,16,4,28,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0073928833007812
maxnorm,16,4,29,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0092449188232421
maxnorm,16,4,30,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0082809925079345
maxnorm,16,4,31,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0069200992584228
maxnorm,16,4,32,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.009890079498291
maxnorm,16,4,33,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0086050033569335
maxnorm,16,4,34,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0084187984466552
maxnorm,16,4,35,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0072050094604492
maxnorm,16,4,36,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0085091590881347
maxnorm,16,4,37,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.007826805114746
maxnorm,16,4,38,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0075879096984863
maxnorm,16,4,39,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0085968971252441
maxnorm,16,4,40,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0068991184234619
maxnorm,16,4,41,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0067729949951171
maxnorm,16,4,42,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0078380107879638
maxnorm,16,4,43,2023-10-26 00:02:46,2023-10-28 00:46:00,beta,0.0084350109100341
