type,n,extra_balls,seed,relaxation,mosek_code,pval,dval,rel_gap,eval_ratio,time
maxnorm,2.0,4.0,34364.0,kron,PrimalAndDualFeasible,-1.0174837862861514,-1.1163601471313975,0.09267440724859988,42.730283930743184,0.013319969177246094
maxnorm,2.0,4.0,34364.0,beta,PrimalAndDualFeasible,-1.1102195403719701,-1.110219542334296,1.7675115454835479e-09,2188598671.4202986,0.0010118484497070312
maxnorm,2.0,4.0,34386.0,shor,PrimalAndDualFeasible,-0.02121306997366461,-0.5349798403584021,0.5137667703847375,4.006826477332127,0.00024008750915527344
maxnorm,2.0,4.0,34386.0,kron,PrimalAndDualFeasible,-0.3811263706507198,-0.3811263707443523,9.363249064975321e-11,17959376729.12861,0.012562990188598633
maxnorm,2.0,4.0,34386.0,beta,PrimalAndDualFeasible,-0.38112637073343925,-0.3811263707471499,1.371064373145714e-11,50708195269.84346,0.001049041748046875
maxnorm,2.0,4.0,34394.0,shor,PrimalAndDualFeasible,0.045913972221107845,-0.6101718880085262,0.656085860229634,3.068642444730164,0.0003509521484375
maxnorm,2.0,4.0,34394.0,kron,PrimalAndDualFeasible,-0.053760357247999525,-0.6099556061275282,0.5561952488795286,2.8726294789158313,0.015976905822753906
maxnorm,2.0,4.0,34394.0,beta,PrimalAndDualFeasible,-0.6095569017858211,-0.6095569019603874,1.7456625034384388e-10,9547130791.617107,0.0008118152618408203
maxnorm,2.0,4.0,34408.0,shor,PrimalAndDualFeasible,-0.21594699663107925,-0.492747637710517,0.27680064107943775,9.29786491243777,0.00027298927307128906
maxnorm,2.0,4.0,34408.0,kron,PrimalAndDualFeasible,-0.34631298919370257,-0.34631299010800043,9.142978596443641e-10,3330242217.2865787,0.01822495460510254
maxnorm,2.0,4.0,34408.0,beta,PrimalAndDualFeasible,-0.34631298950829353,-0.34631299009526584,5.869723040952124e-10,5161844777.522571,0.000823974609375
maxnorm,2.0,4.0,34533.0,shor,PrimalAndDualFeasible,-0.11207918200353308,-0.8275152327335394,0.7154360507300064,4.304913931440084,0.0003440380096435547
maxnorm,2.0,4.0,34533.0,kron,PrimalAndDualFeasible,-0.7586115918491293,-0.7586116035018223,1.1652693032715433e-08,390447397.2925904,0.014413833618164062
maxnorm,2.0,4.0,34533.0,beta,PrimalAndDualFeasible,-0.7586116045097802,-0.7586116047333955,2.2361534846027098e-10,26127724117.616955,0.0008869171142578125
maxnorm,2.0,4.0,34615.0,shor,PrimalAndDualFeasible,-0.7983851332162322,-1.2366948960667357,0.4307543256713456,9.466899473098469,0.0003540515899658203
maxnorm,2.0,4.0,34615.0,kron,PrimalAndDualFeasible,-0.7983851332145758,-1.236694896066833,0.43075432567339894,8.096500320175652,0.012794017791748047
maxnorm,2.0,4.0,34615.0,beta,PrimalAndDualFeasible,-1.223733543771355,-1.2237335483780907,3.764492421069581e-09,819277626.7002054,0.001127004623413086
maxnorm,2.0,4.0,34694.0,shor,PrimalAndDualFeasible,-0.4769981934988707,-0.8420806260854908,0.36508243258662015,8.176987945966937,0.00039005279541015625
maxnorm,2.0,4.0,34694.0,kron,PrimalAndDualFeasible,-0.8392755705320977,-0.8392755713115905,7.794928036375381e-10,3024929800.9729753,0.013535022735595703
maxnorm,2.0,4.0,34694.0,beta,PrimalAndDualFeasible,-0.8392755705340933,-0.8392755713058359,7.717425587472349e-10,3288320022.305134,0.001138925552368164
maxnorm,2.0,4.0,34706.0,shor,PrimalAndDualFeasible,-0.2998776866572032,-0.9847842209955201,0.6849065343383169,3.936594384295882,0.0003218650817871094
maxnorm,2.0,4.0,34706.0,kron,PrimalAndDualFeasible,-0.49892253357654665,-0.9590679891598336,0.46014545558328696,4.675961255892129,0.01378488540649414
maxnorm,2.0,4.0,34706.0,beta,PrimalAndDualFeasible,-0.9299529389226531,-0.9299529392418463,3.191932274049236e-10,16529852655.784143,0.0010828971862792969
maxnorm,2.0,4.0,34707.0,shor,PrimalAndDualFeasible,0.02132589371493747,-0.781433354515486,0.8027592482304234,2.737195374292477,0.00028586387634277344
maxnorm,2.0,4.0,34707.0,kron,PrimalAndDualFeasible,-0.6032851924034847,-0.6740442798114021,0.07075908740791748,42.44346402167537,0.016993999481201172
maxnorm,2.0,4.0,34707.0,beta,PrimalAndDualFeasible,-0.6736117553861056,-0.673611755392342,6.236344773924429e-12,347223300776.5063,0.0010790824890136719
maxnorm,2.0,4.0,34779.0,shor,PrimalAndDualFeasible,-0.1818394756009313,-0.5276593399095825,0.3458198643086512,7.2948738894617735,0.0003521442413330078
maxnorm,2.0,4.0,34779.0,kron,PrimalAndDualFeasible,-0.14572639857211325,-0.482343308480354,0.3366169099082408,4.605022360430534,0.012812137603759766
maxnorm,2.0,4.0,34779.0,beta,PrimalAndDualFeasible,-0.4520380721470953,-0.4520380721543924,7.297107362802535e-12,273549680019.64346,0.0010769367218017578
maxnorm,2.0,4.0,34818.0,shor,PrimalAndDualFeasible,-0.03269542356153545,-0.9038900131847944,0.871194589623259,2.390308897363543,0.0003597736358642578
maxnorm,2.0,4.0,34818.0,kron,PrimalAndDualFeasible,-0.8200610413898846,-0.8807316112792632,0.06067056988937869,30.23950295277668,0.015534162521362305
maxnorm,2.0,4.0,34818.0,beta,PrimalAndDualFeasible,-0.8798075401546152,-0.8798075401604716,5.856426454897701e-12,131960277001.4945,0.0009970664978027344
maxnorm,2.0,4.0,34844.0,shor,PrimalAndDualFeasible,-0.12480727607903656,-1.0605470823319854,0.9357398062529488,2.257302882743364,0.00028395652770996094
maxnorm,2.0,4.0,34844.0,kron,PrimalAndDualFeasible,-0.6078479139936178,-0.9840714006416325,0.37622348664801464,5.555114278755341,0.014837980270385742
maxnorm,2.0,4.0,34844.0,beta,PrimalAndDualFeasible,-0.9800033466508454,-0.9800033467364995,8.565403941673821e-11,20623144758.598,0.0008780956268310547
maxnorm,2.0,4.0,34854.0,shor,PrimalAndDualFeasible,0.20033366857021725,-0.6099716757590696,0.8103053443292869,3.3666868461845394,0.00023102760314941406
maxnorm,2.0,4.0,34854.0,kron,PrimalAndDualFeasible,0.1676123396604651,-0.38048796640166993,0.548100306062135,4.551789029931974,0.014288187026977539
maxnorm,2.0,4.0,34854.0,beta,PrimalAndDualFeasible,-0.3245833479563954,-0.32458334861585547,6.594600976406184e-10,9301440133.908466,0.0008459091186523438
maxnorm,2.0,4.0,34943.0,shor,PrimalAndDualFeasible,-0.049292400188138366,-0.16208377695733783,0.11279137676919947,17.100497639742184,0.0002779960632324219
maxnorm,2.0,4.0,34943.0,kron,PrimalAndDualFeasible,-0.15390642352664174,-0.15390642402125618,4.946144327444557e-10,2676307883.3695273,0.014654159545898438
maxnorm,2.0,4.0,34943.0,beta,PrimalAndDualFeasible,-0.15390642403571486,-0.15390642413016944,9.445458304391252e-11,10147011863.715813,0.0009620189666748047
maxnorm,2.0,4.0,34997.0,shor,PrimalAndDualFeasible,-0.5111126383577831,-0.6308579266792299,0.11974528832144682,20.742862134759495,0.00030493736267089844
maxnorm,2.0,4.0,34997.0,kron,PrimalAndDualFeasible,-0.6279136920005673,-0.6279136920019235,1.3561374245796287e-12,825823432316.3293,0.015816926956176758
maxnorm,2.0,4.0,34997.0,beta,PrimalAndDualFeasible,-0.6279136919983599,-0.6279136920062167,7.856826300667308e-12,58288315095.49603,0.0009839534759521484
maxnorm,2.0,4.0,35100.0,shor,PrimalAndDualFeasible,-0.7488110935813035,-0.7966538251374046,0.04784273155610108,68.7458373968391,0.00029015541076660156
maxnorm,2.0,4.0,35100.0,kron,PrimalAndDualFeasible,-0.7667815966591842,-0.7941856307542424,0.027404034095058205,91.63056960056915,0.01957106590270996
maxnorm,2.0,4.0,35100.0,beta,PrimalAndDualFeasible,-0.7929367015691456,-0.7929367015902922,2.114652897233782e-11,158778567873.21555,0.0014510154724121094
maxnorm,2.0,4.0,35170.0,shor,PrimalAndDualFeasible,-0.19366865654393417,-0.613587722150661,0.41991906560672687,6.028453407276782,0.00030517578125
maxnorm,2.0,4.0,35170.0,kron,PrimalAndDualFeasible,-0.22820774499602264,-0.5217177554930786,0.293510010497056,6.532999615803547,0.014600038528442383
maxnorm,2.0,4.0,35170.0,beta,PrimalAndDualFeasible,-0.5087824310058684,-0.5087824313547424,3.48874040767555e-10,6996999062.092075,0.0010759830474853516
maxnorm,2.0,4.0,35187.0,shor,PrimalAndDualFeasible,-0.3564805125796316,-0.8880329675701494,0.5315524549905177,5.3629796846553734,0.00028705596923828125
maxnorm,2.0,4.0,35187.0,kron,PrimalAndDualFeasible,-0.3564804876637432,-0.8880329670064608,0.5315524793427177,5.712439200370901,0.011741161346435547
maxnorm,2.0,4.0,35187.0,beta,PrimalAndDualFeasible,-0.8641034993942294,-0.8641035003621598,9.679304024956537e-10,3820693033.2569356,0.0011739730834960938
maxnorm,2.0,4.0,35352.0,shor,PrimalAndDualFeasible,-0.43818670154807016,-1.0123922944288883,0.5742055928808182,6.434634082108179,0.0003478527069091797
maxnorm,2.0,4.0,35352.0,kron,PrimalAndDualFeasible,-0.2456646656236941,-1.0013332264973784,0.7556685608736844,2.83281597021744,0.01498103141784668
maxnorm,2.0,4.0,35352.0,beta,PrimalAndDualFeasible,-0.8850019783954082,-0.8850019785236857,1.282774997335423e-10,30772493277.145893,0.0010309219360351562
maxnorm,2.0,4.0,35356.0,shor,PrimalAndDualFeasible,-0.6578172058587219,-1.2550698344223223,0.5972526285636004,5.911902409193951,0.00030517578125
maxnorm,2.0,4.0,35356.0,kron,PrimalAndDualFeasible,-0.9365106563922798,-1.1672495860481482,0.2193585799379914,13.40820945368013,0.015516996383666992
maxnorm,2.0,4.0,35356.0,beta,PrimalAndDualFeasible,-1.1522415876733172,-1.1522415877338092,5.249945536985678e-11,53407844770.02168,0.0010619163513183594
maxnorm,2.0,4.0,35422.0,shor,PrimalAndDualFeasible,-0.06440977864030001,-0.1373470921471742,0.07293731350687419,23.29506822798941,0.0002899169921875
maxnorm,2.0,4.0,35422.0,kron,PrimalAndDualFeasible,-0.11117850326233597,-0.11117850831207012,5.049734144724205e-09,248292370.7606555,0.014915943145751953
maxnorm,2.0,4.0,35422.0,beta,PrimalAndDualFeasible,-0.11117850798122533,-0.11117850842792242,4.466970821015437e-10,2577476104.0098133,0.0013248920440673828
maxnorm,2.0,4.0,35464.0,shor,PrimalAndDualFeasible,-0.27241065373696594,-0.8364589101197318,0.5640482563827659,6.590455243411325,0.0003018379211425781
maxnorm,2.0,4.0,35464.0,kron,PrimalAndDualFeasible,-0.41870342832267454,-0.8348565686519603,0.4161531403292858,8.987248186133767,0.013242959976196289
maxnorm,2.0,4.0,35464.0,beta,PrimalAndDualFeasible,-0.8313302757164344,-0.8313302757277352,1.1300849145357006e-11,472505798803.92786,0.0011761188507080078
maxnorm,2.0,4.0,35480.0,shor,PrimalAndDualFeasible,-0.2788716530681501,-1.0212204176850062,0.7423487646168561,3.8394472625345464,0.0002789497375488281
maxnorm,2.0,4.0,35480.0,kron,PrimalAndDualFeasible,-0.3377345996152482,-1.0181649256094774,0.6804303259942291,2.5065480953207775,0.014282941818237305
maxnorm,2.0,4.0,35480.0,beta,PrimalAndDualFeasible,-0.9974805511795859,-0.997480551169893,9.692913138792392e-12,1141133349645.2742,0.0011718273162841797
maxnorm,2.0,4.0,35524.0,shor,PrimalAndDualFeasible,-0.3595560732252249,-1.1362634622393792,0.7767073890141543,3.6702589544518958,0.0002911090850830078
maxnorm,2.0,4.0,35524.0,kron,PrimalAndDualFeasible,-0.35955607323506716,-1.1362634622389631,0.776707389003896,3.462180925027711,0.0108489990234375
maxnorm,2.0,4.0,35524.0,beta,PrimalAndDualFeasible,-1.1184822133731507,-1.1184822134762884,9.221221343380309e-11,87324000938.40671,0.0011301040649414062
maxnorm,2.0,4.0,35528.0,shor,PrimalAndDualFeasible,-0.4704489185720249,-1.1534705447491567,0.6830216261771318,4.869709550562584,0.0002608299255371094
maxnorm,2.0,4.0,35528.0,kron,PrimalAndDualFeasible,-0.4704489185717737,-1.1534705447506115,0.6830216261788378,3.2252007825826894,0.010339021682739258
maxnorm,2.0,4.0,35528.0,beta,PrimalAndDualFeasible,-1.041069266205074,-1.0410692663906227,1.7822895510648297e-10,15127135394.509785,0.0013120174407958984
maxnorm,2.0,4.0,35597.0,shor,PrimalAndDualFeasible,-0.03592143731875847,-0.993804028629268,0.9578825913105095,2.2795779035788875,0.00024199485778808594
maxnorm,2.0,4.0,35597.0,kron,PrimalAndDualFeasible,-0.03592143731784084,-0.9938040286630014,0.9578825913451606,2.1206358007664416,0.010004997253417969
maxnorm,2.0,4.0,35597.0,beta,PrimalAndDualFeasible,-0.8049445596002217,-0.8049445597254258,1.2520406933447248e-10,44448532549.19294,0.0012137889862060547
maxnorm,2.0,4.0,35692.0,shor,PrimalAndDualFeasible,-0.3448193332314402,-0.7899405915627427,0.44512125833130245,6.484133525405342,0.0002720355987548828
maxnorm,2.0,4.0,35692.0,kron,PrimalAndDualFeasible,-0.5601115096652725,-0.7776758307229161,0.21756432105764367,16.881560884046962,0.014343023300170898
maxnorm,2.0,4.0,35692.0,beta,PrimalAndDualFeasible,-0.769515829415079,-0.7695158294688558,5.377676082218841e-11,82129318519.0639,0.00109100341796875
maxnorm,2.0,4.0,35801.0,shor,PrimalAndDualFeasible,-0.6459132938045782,-0.8029993671637186,0.15708607335914038,20.97686584758804,0.0002968311309814453
maxnorm,2.0,4.0,35801.0,kron,PrimalAndDualFeasible,-0.7163503242739828,-0.7921232636702457,0.07577293939626284,39.78249736704234,0.015516042709350586
maxnorm,2.0,4.0,35801.0,beta,PrimalAndDualFeasible,-0.7846247894741907,-0.7846247900128639,5.386732171430708e-10,8742921965.660986,0.0011699199676513672
maxnorm,2.0,4.0,35805.0,shor,PrimalAndDualFeasible,-0.407060215644113,-0.6869433052063769,0.27988308956226393,7.312043229681773,0.0002570152282714844
maxnorm,2.0,4.0,35805.0,kron,PrimalAndDualFeasible,-0.3677446827257428,-0.6511110388467057,0.28336635612096295,7.902851961023779,0.013458967208862305
maxnorm,2.0,4.0,35805.0,beta,PrimalAndDualFeasible,-0.6120151148897284,-0.612015115228852,3.3912361807608704e-10,7833869150.77561,0.0010771751403808594
maxnorm,2.0,4.0,35945.0,shor,PrimalAndDualFeasible,-0.2711810010164136,-1.0032516195786467,0.7320706185622331,3.41656807080382,0.000370025634765625
maxnorm,2.0,4.0,35945.0,kron,PrimalAndDualFeasible,-0.5395156649862435,-0.9720988785369149,0.4325832135506714,6.784141790490383,0.013653993606567383
maxnorm,2.0,4.0,35945.0,beta,PrimalAndDualFeasible,-0.93801887123919,-0.9380188712601802,2.0990209570470597e-11,59878409000.65921,0.0009241104125976562
maxnorm,2.0,4.0,36017.0,shor,PrimalAndDualFeasible,-0.48928847203377246,-0.4941111411937869,0.004822669160014448,340.57826731894517,0.000347137451171875
maxnorm,2.0,4.0,36017.0,kron,PrimalAndDualFeasible,-0.493811132240291,-0.4938111336392243,1.398933302532157e-09,1118578243.6194947,0.0135040283203125
maxnorm,2.0,4.0,36017.0,beta,PrimalAndDualFeasible,-0.49381113354226736,-0.4938111338538113,3.1154395729871e-10,4016280448.810465,0.0009458065032958984
maxnorm,2.0,4.0,36028.0,shor,PrimalAndDualFeasible,-0.03353801615885692,-1.007483510620901,0.9739454944620441,1.919390266032144,0.00030493736267089844
maxnorm,2.0,4.0,36028.0,kron,PrimalAndDualFeasible,-0.033538016158735036,-1.0074835106208373,0.9739454944621022,1.5835129979473546,0.01146388053894043
maxnorm,2.0,4.0,36028.0,beta,PrimalAndDualFeasible,-0.9434854156663817,-0.943485416053142,3.86760290460586e-10,14668962072.851526,0.0012400150299072266
maxnorm,2.0,4.0,36070.0,shor,PrimalAndDualFeasible,-0.5367713763677349,-1.0596669937192609,0.522895617351526,5.707475701154625,0.0003750324249267578
maxnorm,2.0,4.0,36070.0,kron,PrimalAndDualFeasible,-1.0451871493354408,-1.0451871700716944,1.9839751579980477e-08,111033972.73592891,0.015516042709350586
maxnorm,2.0,4.0,36070.0,beta,PrimalAndDualFeasible,-1.0451871702072044,-1.0451871703134608,1.0166249652293255e-10,21644261114.98117,0.0010540485382080078
maxnorm,2.0,4.0,36076.0,shor,PrimalAndDualFeasible,-0.5765585309471273,-0.8475743826216411,0.2710158516745138,8.427345042720107,0.000308990478515625
maxnorm,2.0,4.0,36076.0,kron,PrimalAndDualFeasible,-0.8375958924730275,-0.8375959425899568,5.0116929384280695e-08,41350633.259777516,0.031183958053588867
maxnorm,2.0,4.0,36076.0,beta,PrimalAndDualFeasible,-0.8375959425871649,-0.8375959426678419,8.06770206196461e-11,13763015615.73137,0.0009701251983642578
maxnorm,2.0,4.0,36110.0,shor,PrimalAndDualFeasible,-0.9532818906194943,-0.9983003488495651,0.04501845823007078,60.6505541446062,0.0003390312194824219
maxnorm,2.0,4.0,36110.0,kron,PrimalAndDualFeasible,-0.9614893517508748,-0.9973263372493036,0.03583698549842884,84.7189188480292,0.014332056045532227
maxnorm,2.0,4.0,36110.0,beta,PrimalAndDualFeasible,-0.9935487406491024,-0.9935487410599247,4.1082237611789196e-10,4812249726.20626,0.0010459423065185547
maxnorm,2.0,4.0,36160.0,shor,PrimalAndDualFeasible,-0.5961891602034279,-1.0176438491307154,0.42145468892728744,7.708796452264935,0.0003590583801269531
maxnorm,2.0,4.0,36160.0,kron,PrimalAndDualFeasible,-0.5961891599744935,-1.0176438491471749,0.42145468917268136,5.089069122197239,0.01310420036315918
maxnorm,2.0,4.0,36160.0,beta,PrimalAndDualFeasible,-1.0098033173729564,-1.0098033187856532,1.398982181082308e-09,2487887390.64949,0.0014560222625732422
maxnorm,2.0,4.0,36206.0,shor,PrimalAndDualFeasible,-0.45719320965933263,-0.7827721134224873,0.3255789037631547,8.095591414815262,0.0003070831298828125
maxnorm,2.0,4.0,36206.0,kron,PrimalAndDualFeasible,-0.43740169824574643,-0.7781102021724509,0.34070850392670443,8.408834259275553,0.01320195198059082
maxnorm,2.0,4.0,36206.0,beta,PrimalAndDualFeasible,-0.7388504582499645,-0.738850458440608,1.9064350098574323e-10,15620554239.9331,0.0010030269622802734
maxnorm,2.0,4.0,36254.0,shor,PrimalAndDualFeasible,-0.27073317704788863,-1.0108542172888688,0.7401210402409801,4.130367773366184,0.0002849102020263672
maxnorm,2.0,4.0,36254.0,kron,PrimalAndDualFeasible,-0.14459875115153206,-0.9605321693466631,0.815933418195131,1.9050950827398128,0.014500856399536133
maxnorm,2.0,4.0,36254.0,beta,PrimalAndDualFeasible,-0.8404253837219484,-0.8404253848957837,1.1738352512224992e-09,2502641743.1019096,0.001087188720703125
maxnorm,2.0,4.0,36256.0,shor,PrimalAndDualFeasible,-0.8050754027029539,-0.965679568855062,0.16060416615210815,20.033222702273413,0.0003058910369873047
maxnorm,2.0,4.0,36256.0,kron,PrimalAndDualFeasible,-0.9402232353039313,-0.940223236572966,1.2690347661603596e-09,3866273896.0362887,0.016448974609375
maxnorm,2.0,4.0,36256.0,beta,PrimalAndDualFeasible,-0.9402232365867375,-0.9402232365949202,8.182787780697254e-12,158506572681.43777,0.0011930465698242188
maxnorm,2.0,4.0,36261.0,shor,PrimalAndDualFeasible,-0.07141577842385291,-1.0231714673455106,0.9517556889216576,2.3165650976343035,0.00031185150146484375
maxnorm,2.0,4.0,36261.0,kron,PrimalAndDualFeasible,-0.06183463939033951,-1.0084253320664511,0.9465906926761116,2.345099626752319,0.01596808433532715
maxnorm,2.0,4.0,36261.0,beta,PrimalAndDualFeasible,-0.3369166395167862,-0.9280515907572606,0.5911349512404744,5.788294902785645,0.00109100341796875
maxnorm,2.0,4.0,36264.0,shor,PrimalAndDualFeasible,-1.64375560848693,-1.8151585079640014,0.0991079244563272,18.449073893898923,0.0003800392150878906
maxnorm,2.0,4.0,36264.0,kron,PrimalAndDualFeasible,-1.6437556084836995,-1.815158507963423,0.09910792445796983,14.432618417620487,0.013347148895263672
maxnorm,2.0,4.0,36264.0,beta,PrimalAndDualFeasible,-1.805600508717099,-1.8056005087994453,4.560607485434462e-11,52018843957.60012,0.001165151596069336
maxnorm,2.0,4.0,36276.0,shor,PrimalAndDualFeasible,-0.16178022623594385,-0.9833650495906898,0.821584823354746,3.020149995100836,0.00028896331787109375
maxnorm,2.0,4.0,36276.0,kron,PrimalAndDualFeasible,-0.4667737497556904,-0.9114166058110699,0.44464285605537945,6.228170994415792,0.013607025146484375
maxnorm,2.0,4.0,36276.0,beta,PrimalAndDualFeasible,-0.8723305683023562,-0.872330568672993,3.706367435185598e-10,16268690907.498869,0.0009291172027587891
maxnorm,2.0,4.0,36298.0,shor,PrimalAndDualFeasible,-1.3644623065557473,-1.5512155611346776,0.12810280356990317,23.96863567993836,0.0003180503845214844
maxnorm,2.0,4.0,36298.0,kron,PrimalAndDualFeasible,-1.3221245846849679,-1.5377506286980747,0.15079402276299708,13.473178757604709,0.014713048934936523
maxnorm,2.0,4.0,36298.0,beta,PrimalAndDualFeasible,-1.5047709058032743,-1.5047709059723777,1.1237816819125934e-10,22087729536.64993,0.0010869503021240234
maxnorm,2.0,4.0,36338.0,shor,PrimalAndDualFeasible,-0.9526696023774432,-1.339026340797068,0.33717975508080206,11.17860247602977,0.00028204917907714844
maxnorm,2.0,4.0,36338.0,kron,PrimalAndDualFeasible,-1.0014246759522176,-1.3184714848822379,0.2733284483008757,9.149531525977272,0.014287948608398438
maxnorm,2.0,4.0,36338.0,beta,PrimalAndDualFeasible,-1.2515596650880585,-1.2515596652207261,1.0600186178375418e-10,43784674993.59003,0.0012111663818359375
maxnorm,2.0,4.0,36385.0,shor,PrimalAndDualFeasible,-0.9229924239912237,-0.9331747680320353,0.01018234404081153,357.1461583497365,0.0003230571746826172
maxnorm,2.0,4.0,36385.0,kron,PrimalAndDualFeasible,-0.928911044802408,-0.9328847249721908,0.003973680169782723,904.3471767478519,0.019629955291748047
maxnorm,2.0,4.0,36385.0,beta,PrimalAndDualFeasible,-0.9326995840629164,-0.9326995840879997,2.5083268795356162e-11,232910673319.2572,0.0013878345489501953
maxnorm,2.0,4.0,36448.0,shor,PrimalAndDualFeasible,-0.2702203980533541,-1.007171484544987,0.7369510864916329,3.510479678131172,0.00027298927307128906
maxnorm,2.0,4.0,36448.0,kron,PrimalAndDualFeasible,-0.27022039813331555,-1.0071714845884108,0.7369510864550952,3.710592566414126,0.010576009750366211
maxnorm,2.0,4.0,36448.0,beta,PrimalAndDualFeasible,-0.9427387976876338,-0.9427387987639599,1.0763261393265111e-09,5550221513.272447,0.0010631084442138672
maxnorm,2.0,4.0,36485.0,shor,PrimalAndDualFeasible,0.2697803126745921,-0.10875907685998898,0.3785393895345811,6.3834491124837225,0.0003139972686767578
maxnorm,2.0,4.0,36485.0,kron,PrimalAndDualFeasible,-0.05172563560263678,-0.05172563562575616,2.3119381409308914e-11,64827034840.99613,0.014827966690063477
maxnorm,2.0,4.0,36485.0,beta,PrimalAndDualFeasible,-0.05172563562667935,-0.051725635626870194,1.908403990391605e-13,3020263310933.305,0.0010418891906738281
maxnorm,2.0,4.0,36644.0,shor,PrimalAndDualFeasible,-0.21914614157550558,-0.8364426420721854,0.6172965004966798,5.672111609511166,0.00035381317138671875
maxnorm,2.0,4.0,36644.0,kron,PrimalAndDualFeasible,-0.21914614157592113,-0.8364426421759001,0.617296500599979,4.321670901149091,0.011101007461547852
maxnorm,2.0,4.0,36644.0,beta,PrimalAndDualFeasible,-0.7321310159757218,-0.7321310171822302,1.2065083376811003e-09,4899337242.8297415,0.000946044921875
maxnorm,2.0,4.0,36655.0,shor,PrimalAndDualFeasible,-0.4182009160176398,-1.0193197023862413,0.6011187863686014,4.277075389843098,0.00028395652770996094
maxnorm,2.0,4.0,36655.0,kron,PrimalAndDualFeasible,-0.5988748794652797,-0.9620695014884753,0.3631946220231955,6.15407435011223,0.010965824127197266
maxnorm,2.0,4.0,36655.0,beta,PrimalAndDualFeasible,-0.9292133702290157,-0.9292133702373021,8.286371588894781e-12,156925214157.5796,0.0010609626770019531
maxnorm,2.0,4.0,36679.0,shor,PrimalAndDualFeasible,-0.5732635199857283,-0.843991548102251,0.27072802811652263,8.81010190287355,0.0003769397735595703
maxnorm,2.0,4.0,36679.0,kron,PrimalAndDualFeasible,-0.573263520315476,-0.8439915481015722,0.27072802778609617,14.962844470333867,0.01302480697631836
maxnorm,2.0,4.0,36679.0,beta,PrimalAndDualFeasible,-0.8438782541796063,-0.8438782541744253,5.1809667667157555e-12,2879323782606.262,0.0012390613555908203
maxnorm,2.0,4.0,36705.0,shor,PrimalAndDualFeasible,-0.35311921135626867,-1.2377992138230653,0.8846800024667967,2.5903480263481233,0.00030994415283203125
maxnorm,2.0,4.0,36705.0,kron,PrimalAndDualFeasible,-0.4532425835005004,-1.163257772418174,0.7100151889176737,3.383444540231504,0.013777017593383789
maxnorm,2.0,4.0,36705.0,beta,PrimalAndDualFeasible,-1.0643667506038297,-1.0643667506195587,1.4777776241164018e-11,116845704187.00877,0.0010950565338134766
maxnorm,2.0,4.0,36931.0,shor,PrimalAndDualFeasible,-0.3392626570666996,-1.2089142521813399,0.8696515951146402,2.9785344256704187,0.00032711029052734375
maxnorm,2.0,4.0,36931.0,kron,PrimalAndDualFeasible,-1.0125626851864593,-1.1857947648661396,0.15760137613247147,20.653626084280596,0.01622796058654785
maxnorm,2.0,4.0,36931.0,beta,PrimalAndDualFeasible,-1.1817462876775493,-1.1817462877456208,5.760250665129696e-11,22707811102.464268,0.0009109973907470703
maxnorm,2.0,4.0,36940.0,shor,PrimalAndDualFeasible,-1.000094717776208,-1.0580706637388635,0.05633749987571723,54.407764552323464,0.0003540515899658203
maxnorm,2.0,4.0,36940.0,kron,PrimalAndDualFeasible,-0.9964644443800147,-1.0578784473801972,0.059789437534024784,50.609790113908936,0.018374919891357422
maxnorm,2.0,4.0,36940.0,beta,PrimalAndDualFeasible,-1.053559625952473,-1.0535596259619036,8.95104195664595e-12,513607268565.4403,0.0011909008026123047
maxnorm,2.0,4.0,36949.0,shor,PrimalAndDualFeasible,-1.4685876003184883,-1.6341235724941963,0.10670408101547234,18.002757302325325,0.0002949237823486328
maxnorm,2.0,4.0,36949.0,kron,PrimalAndDualFeasible,-1.4655742703314825,-1.6334271886656837,0.10832709861873914,10.205520418194006,0.015329837799072266
maxnorm,2.0,4.0,36949.0,beta,PrimalAndDualFeasible,-1.6215351895779266,-1.6215351906339777,6.512661771695491e-10,1752630037.4581292,0.001157999038696289
maxnorm,2.0,4.0,37041.0,shor,PrimalAndDualFeasible,-0.12396810139662273,-1.000282664716181,0.8763145633195584,2.5704781625715785,0.0003230571746826172
maxnorm,2.0,4.0,37041.0,kron,PrimalAndDualFeasible,-0.06989465914878912,-0.9916464207348564,0.9217517615860673,1.8394583089776717,0.015127897262573242
maxnorm,2.0,4.0,37041.0,beta,PrimalAndDualFeasible,-0.97705636826685,-0.977056373159741,4.892890981267328e-09,914234188.791328,0.0011799335479736328
maxnorm,2.0,4.0,37105.0,shor,PrimalAndDualFeasible,-0.21007819209720718,-0.7870012666344435,0.5769230745372362,6.129404489234686,0.00026679039001464844
maxnorm,2.0,4.0,37105.0,kron,PrimalAndDualFeasible,-0.7429531264212024,-0.7429531264214675,2.651212582804874e-13,2325885743109.1963,0.01635909080505371
maxnorm,2.0,4.0,37105.0,beta,PrimalAndDualFeasible,-0.7429531263350652,-0.7429531263915996,5.6534443793054834e-11,77836799054.93156,0.0010690689086914062
maxnorm,2.0,4.0,37111.0,shor,PrimalAndDualFeasible,-0.03791357568035148,-0.6817489803567008,0.6438354046763494,3.314121098049616,0.000308990478515625
maxnorm,2.0,4.0,37111.0,kron,PrimalAndDualFeasible,-0.6184116571719445,-0.6184116777450565,2.057311199177292e-08,126942773.27323462,0.01230311393737793
